from,BE-BB-electricity-transmission,BE-biomass-st,BE-ch4-gt,BE-electricity,BE-electricity,BE-electricity,BE-electricity,BE-electricity-liion-battery,BE-electricity-shortage,BE-solar-pv,BE-wind-onshore
2019-03-23 09:00:00,5565233.6,0.0,0.0,0.0,4057674.4,1701513.1136379999,0.0,0.0,0.0,152684.0,41270.0
2019-03-23 10:00:00,4916134.4,0.0,0.0,0.0,3472281.6,1670274.8248526,0.0,0.0,0.0,187128.0,39294.0
2019-03-23 11:00:00,4372835.3,0.0,0.0,0.0,2939430.7,1669232.6343586,0.0,0.0,0.0,204531.99999999997,31296.0
2019-03-23 12:00:00,2648601.1,0.0,0.0,0.0,1216952.7,1652996.4034906002,0.0,0.0,0.0,205268.0,16080.0
2019-03-23 13:00:00,2254455.4,0.0,0.0,0.0,821303.72,1640352.9872153997,0.0,0.0,0.0,201955.99999999997,5245.3
2019-03-23 14:00:00,1745651.2,0.0,0.0,0.0,305137.6,1625652.616027,0.0,0.0,0.0,183664.0,1475.0
2019-03-23 15:00:00,1461392.1,0.0,0.0,0.0,0.0,1612296.1220482,0.0,0.0,0.0,150904.0,0.0
2019-03-23 16:00:00,1487628.1,0.0,0.0,0.0,0.0,1599680.1318478,0.0,0.0,0.0,112052.0,0.0
2019-03-23 17:00:00,1587020.4,0.0,0.0,0.0,0.0,1645563.9396988,0.0,0.0,0.0,57864.00000000001,679.56
2019-03-23 18:00:00,1243053.8,487311.13,0.0,0.0,0.0,1737742.9463888002,0.0,0.0,0.0,5604.0,1773.9999999999998
2019-03-23 19:00:00,1030376.2,826183.83,0.0,0.0,0.0,1860364.8859496003,0.0,0.0,0.0,0.0,3804.9
2019-03-23 20:00:00,0.0,1774954.2,0.0,0.0,0.0,1781981.1903012,0.0,0.0,0.0,0.0,7027.0
2019-03-23 21:00:00,0.0,1671248.3,0.0,0.0,0.0,1681766.3463748002,0.0,0.0,0.0,0.0,10518.0
2019-03-23 22:00:00,0.0,1575309.6,0.0,0.0,0.0,1588764.5577088,0.0,0.0,0.0,0.0,13455.0
2019-03-23 23:00:00,0.0,1444158.6,0.0,0.0,0.0,1459834.6230344,0.0,0.0,0.0,0.0,15676.000000000002
2019-03-24 00:00:00,213378.11,1137746.8,0.0,0.0,0.0,1370891.8920988,0.0,0.0,0.0,0.0,19767.0
2019-03-24 01:00:00,1010002.4,282826.98,0.0,0.0,0.0,1318782.367336935,0.0,0.0,0.0,0.0,25953.0
2019-03-24 02:00:00,1280033.4,0.0,0.0,0.0,0.0,1311706.44239634,0.0,0.0,0.0,0.0,31673.0
2019-03-24 03:00:00,1292442.8,0.0,0.0,0.0,0.0,1326406.8135910982,0.0,0.0,0.0,0.0,33964.0
2019-03-24 04:00:00,1335367.0,0.0,0.0,0.0,0.0,1360086.0222188,0.0,0.0,0.0,0.0,24719.0
2019-03-24 05:00:00,443873.74,948420.79,0.0,0.0,0.0,1412387.5294424,0.0,0.0,0.0,0.0,20093.0
2019-03-24 06:00:00,0.0,1514134.7,0.0,0.0,0.0,1533720.4439298,0.0,0.0,0.0,706.72,18879.0
2019-03-24 07:00:00,676122.47,899340.34,0.0,0.0,0.0,1645426.8093649999,0.0,0.0,0.0,52592.00000000001,17372.0
2019-03-24 08:00:00,2465729.0,0.0,0.0,0.0,913205.02,1700086.9582307998,0.0,0.0,0.0,128431.99999999999,19131.0
2019-03-24 09:00:00,5474552.1,0.0,0.0,0.0,4000571.2,1700854.8880706,0.0,0.0,0.0,194284.0,32590.000000000004
2019-03-24 10:00:00,7013644.1,0.0,0.0,0.0,5591804.7,1690460.4091786,0.0,0.0,0.0,229596.0,39025.0
2019-03-24 11:00:00,6442442.5,0.0,0.0,0.0,5027729.6,1699949.8278970001,0.0,0.0,0.0,242992.0,42245.0
2019-03-24 12:00:00,6445679.6,0.0,0.0,0.0,5052705.8,1672715.7447058,0.0,0.0,0.0,236615.99999999997,43126.0
2019-03-24 13:00:00,5130987.7,0.0,0.0,0.0,3705371.4,1656918.3308738,0.0,0.0,0.0,191080.0,40222.0
2019-03-24 14:00:00,4649082.7,0.0,0.0,0.0,3191009.9,1628943.7439042001,0.0,0.0,0.0,135116.0,35755.0
2019-03-24 15:00:00,2124878.7,0.0,0.0,0.0,624652.21,1608264.4903926,0.0,0.0,0.0,78680.0,29358.0
2019-03-24 16:00:00,1512047.1,0.0,0.0,0.0,0.0,1597294.0641308,0.0,0.0,0.0,57787.99999999999,27459.0
2019-03-24 17:00:00,1563099.6,0.0,0.0,0.0,0.0,1625405.7814342,0.0,0.0,0.0,29345.2,32961.0
2019-03-24 18:00:00,1451826.2,206961.48,0.0,0.0,0.0,1695424.5270692,0.0,0.0,0.0,2405.84,34231.0
2019-03-24 19:00:00,751522.14,1014538.6,0.0,0.0,0.0,1794569.7544402,0.0,0.0,0.0,0.0,28509.0
2019-03-24 20:00:00,1682832.6,0.0,0.0,0.0,0.0,1705407.6149732,0.0,0.0,0.0,0.0,22575.0
2019-03-24 21:00:00,1572682.5,0.0,0.0,0.0,0.0,1593070.4500186,0.0,0.0,0.0,0.0,20388.0
2019-03-24 22:00:00,1472890.2,0.0,0.0,0.0,0.0,1490579.2426476,0.0,0.0,0.0,0.0,17689.0
2019-03-24 23:00:00,1218870.9,130194.8,0.0,0.0,0.0,1366887.6865046,0.0,0.0,0.0,0.0,17822.0
2019-03-25 00:00:00,1257206.1,0.0,0.0,0.0,0.0,1278987.1460619548,0.0,0.0,0.0,0.0,21781.0
2019-03-25 01:00:00,1245085.6,0.0,0.0,0.0,0.0,1268976.6320956931,0.0,0.0,0.0,0.0,23891.0
2019-03-25 02:00:00,1233128.8,0.0,0.0,0.0,0.0,1249997.7946580611,0.0,0.0,0.0,0.0,16869.0
2019-03-25 03:00:00,0.0,1252656.9,0.0,0.0,0.0,1264999.8525745405,0.0,0.0,0.0,0.0,12343.0
2019-03-25 04:00:00,0.0,1294414.6,0.0,0.0,0.0,1304959.6302432935,0.0,0.0,0.0,0.0,10545.0
2019-03-25 05:00:00,0.0,1357428.7,0.0,0.0,0.0,1367107.095036,0.0,0.0,0.0,0.0,9678.4
2019-03-25 06:00:00,0.0,1494262.7,0.0,0.0,0.0,1503771.1802178,0.0,0.0,0.0,1734.6799999999998,7773.8
2019-03-25 07:00:00,0.0,1580960.9,0.0,0.0,0.0,1630452.1775089998,0.0,0.0,0.0,44000.0,5491.299999999999
2019-03-25 08:00:00,0.0,1612978.2,0.0,0.0,0.0,1695863.3441186,0.0,0.0,0.0,78516.0,4369.1
2019-03-25 09:00:00,0.0,1614159.3,0.0,0.0,0.0,1696494.1436246,0.0,0.0,0.0,78472.0,3862.8
2019-03-25 10:00:00,385061.31,1204319.4,0.0,0.0,0.0,1708067.943331,0.0,0.0,0.0,114804.0,3883.2
2019-03-25 11:00:00,1145100.6,433415.65,0.0,0.0,0.0,1730173.3522631999,0.0,0.0,0.0,147048.0,4609.1
2019-03-25 12:00:00,1527749.6,0.0,0.0,0.0,0.0,1702994.1211948001,0.0,0.0,0.0,170512.0,4732.5
2019-03-25 13:00:00,1414805.2,106234.5,0.0,0.0,0.0,1683795.8752265999,0.0,0.0,0.0,158624.0,4132.2
2019-03-25 14:00:00,823620.0,713223.95,0.0,0.0,0.0,1676089.1507806,0.0,0.0,0.0,136024.0,3221.2
2019-03-25 15:00:00,37033.347,1515962.1,0.0,0.0,0.0,1660044.9023692,0.0,0.0,0.0,104919.99999999999,2129.5
2019-03-25 16:00:00,0.0,1558761.9,0.0,0.0,0.0,1643561.8368950002,0.0,0.0,0.0,83512.0,1287.9
2019-03-25 17:00:00,0.0,1625074.0,0.0,0.0,0.0,1672441.4840381998,0.0,0.0,0.0,46376.0,991.4900000000001
2019-03-25 18:00:00,0.0,1832960.4,0.0,104822.34,0.0,1734671.2270296002,0.0,0.0,0.0,5662.8,870.41
2019-03-25 19:00:00,0.0,1819568.1,0.0,0.0,0.0,1820322.8300879998,0.0,0.0,0.0,0.0,754.73
2019-03-25 20:00:00,0.0,1832960.4,0.0,111102.15,0.0,1722494.0538786,0.0,0.0,0.0,0.0,635.84
2019-03-25 21:00:00,0.0,1629467.2,0.0,29515.442,0.0,1600585.192008,0.0,0.0,0.0,0.0,633.4300000000001
2019-03-25 22:00:00,0.0,1832960.4,0.0,338727.54,0.0,1494939.9870802,0.0,0.0,0.0,0.0,707.1700000000001
2019-03-25 23:00:00,0.0,1358916.2,0.0,0.0,0.0,1359839.187626,0.0,0.0,0.0,0.0,923.0199999999999
2019-03-26 00:00:00,0.0,1286674.4,0.0,0.0,0.0,1288010.3216649788,0.0,0.0,0.0,0.0,1335.8999999999999
2019-03-26 01:00:00,0.0,1248290.0,0.0,0.0,0.0,1249970.3685922336,0.0,0.0,0.0,0.0,1680.3999999999999
2019-03-26 02:00:00,0.0,1227804.3,0.0,0.0,0.0,1229702.5060684555,0.0,0.0,0.0,0.0,1898.1999999999998
2019-03-26 03:00:00,0.0,1245026.2,0.0,0.0,0.0,1247200.33596034,0.0,0.0,0.0,0.0,2174.1
2019-03-26 04:00:00,0.0,1287251.6,0.0,0.0,0.0,1289518.7552759587,0.0,0.0,0.0,0.0,2267.2000000000003
2019-03-26 05:00:00,0.0,1354110.0,0.0,0.0,0.0,1356081.816638,0.0,0.0,0.0,0.0,1971.8
2019-03-26 06:00:00,0.0,1480979.5,0.0,0.0,0.0,1484792.342781,0.0,0.0,0.0,2202.48,1610.4
2019-03-26 07:00:00,0.0,1577439.8,0.0,0.0,0.0,1625570.3378294,0.0,0.0,0.0,46496.0,1634.4999999999998
2019-03-26 08:00:00,0.0,1619318.2,0.0,0.0,0.0,1702829.5647995998,0.0,0.0,0.0,81744.0,1767.3999999999999
2019-03-26 09:00:00,0.0,1622192.9,0.0,0.0,0.0,1707875.9608743999,0.0,0.0,0.0,83532.0,2151.1
2019-03-26 10:00:00,360533.29,1235679.1,0.0,0.0,0.0,1718270.4397664,0.0,0.0,0.0,119060.00000000001,2998.0
2019-03-26 11:00:00,1184696.0,397425.37,0.0,0.0,0.0,1736316.7909681997,0.0,0.0,0.0,149660.0,4535.4
2019-03-26 12:00:00,1960198.3,0.0,0.0,0.0,401845.54,1737304.1293394,0.0,0.0,0.0,171944.0,7007.4
2019-03-26 13:00:00,2336159.7,0.0,0.0,0.0,813493.98,1705627.0234912,0.0,0.0,0.0,173404.0,9557.300000000001
2019-03-26 14:00:00,2454479.6,0.0,0.0,0.0,954707.66,1673373.9702732,0.0,0.0,0.0,161116.0,12486.0
2019-03-26 15:00:00,2094377.3,0.0,0.0,0.0,576263.83,1667806.4789514001,0.0,0.0,0.0,135532.0,14161.000000000002
2019-03-26 16:00:00,1803565.4,0.0,0.0,0.0,271622.74,1647154.6515012,0.0,0.0,0.0,96408.0,18804.0
2019-03-26 17:00:00,2060846.7,0.0,0.0,0.0,486082.26,1653901.4636508,0.0,0.0,0.0,49044.0,30092.999999999996
2019-03-26 18:00:00,2369989.5,0.0,0.0,0.0,730357.38,1686785.3163882,0.0,0.0,0.0,5755.2,41398.0
2019-03-26 19:00:00,2815034.9,0.0,0.0,0.0,1148320.3,1713388.6000734,0.0,0.0,0.0,0.0,46674.0
2019-03-26 20:00:00,3141287.4,0.0,0.0,0.0,1579835.4,1609580.9415408,0.0,0.0,0.0,0.0,48129.0
2019-03-26 21:00:00,3257990.6,0.0,0.0,0.0,1801997.8,1503743.7541564,0.0,0.0,0.0,0.0,47751.0
2019-03-26 22:00:00,2942426.9,0.0,0.0,0.0,1559908.5,1426539.3793223999,0.0,0.0,0.0,0.0,44021.0
2019-03-26 23:00:00,2552826.0,0.0,0.0,0.0,1275651.7,1316396.299624243,0.0,0.0,0.0,0.0,39222.0
2019-03-27 00:00:00,2262803.2,0.0,0.0,0.0,1070204.5,1228166.6463910544,0.0,0.0,0.0,0.0,35568.0
2019-03-27 01:00:00,2146055.4,0.0,0.0,0.0,1008263.3,1171614.0989967661,0.0,0.0,0.0,0.0,33822.0
2019-03-27 02:00:00,2022427.1,0.0,0.0,0.0,891662.38,1163413.7053643945,0.0,0.0,0.0,0.0,32649.0
2019-03-27 03:00:00,2004528.6,0.0,0.0,0.0,852984.19,1184312.3673980345,0.0,0.0,0.0,0.0,32768.0
2019-03-27 04:00:00,1830055.6,0.0,0.0,0.0,646285.66,1215440.9519239587,0.0,0.0,0.0,0.0,31671.0
2019-03-27 05:00:00,1661004.1,0.0,0.0,0.0,478618.86,1212561.2150299456,0.0,0.0,0.0,0.0,30175.999999999996
2019-03-27 06:00:00,1756658.5,0.0,0.0,0.0,585561.44,1204827.0645130677,0.0,0.0,0.0,3493.0000000000005,30237.000000000004
2019-03-27 07:00:00,3264405.4,0.0,0.0,0.0,2112953.9,1239548.463640944,0.0,0.0,0.0,53984.0,34113.0
2019-03-27 08:00:00,5302160.5,0.0,0.0,0.0,4138923.2,1310472.2694418486,0.0,0.0,0.0,104140.00000000001,43095.0
2019-03-27 09:00:00,6168813.1,0.0,0.0,0.0,4987428.8,1356822.320403,0.0,0.0,0.0,128976.0,46462.0
2019-03-27 10:00:00,5977216.5,0.0,0.0,0.0,4788757.6,1375910.8621122,0.0,0.0,0.0,145532.0,41920.0
2019-03-27 11:00:00,5584381.5,0.0,0.0,0.0,4368435.0,1399963.5216986001,0.0,0.0,0.0,145084.0,38933.0
2019-03-27 12:00:00,4981417.6,0.0,0.0,0.0,3770189.3,1378900.3032738,0.0,0.0,0.0,131668.0,36004.0
2019-03-27 13:00:00,4510846.2,0.0,0.0,0.0,3318226.1,1350240.0646486,0.0,0.0,0.0,124732.0,32888.0
2019-03-27 14:00:00,3915201.8,0.0,0.0,0.0,2737249.6,1317356.2119228418,0.0,0.0,0.0,109120.0,30284.0
2019-03-27 15:00:00,3577648.6,0.0,0.0,0.0,2395384.9,1299940.6602272496,0.0,0.0,0.0,86180.0,31497.000000000004
2019-03-27 16:00:00,2954955.5,0.0,0.0,0.0,1744770.0,1301668.5023642508,0.0,0.0,0.0,60451.99999999999,31030.999999999996
2019-03-27 17:00:00,2910057.4,0.0,0.0,0.0,1622422.4,1355012.2000692,0.0,0.0,0.0,30321.199999999997,37056.0
2019-03-27 18:00:00,3433135.7,0.0,0.0,0.0,2053968.8,1430104.7678538,0.0,0.0,0.0,3257.8799999999997,47680.0
2019-03-27 19:00:00,3573684.4,0.0,0.0,0.0,2121658.2,1502482.1551444,0.0,0.0,0.0,0.0,50456.0
2019-03-27 20:00:00,3452181.1,0.0,0.0,0.0,2083070.6,1417406.4994558,0.0,0.0,0.0,0.0,48296.0
2019-03-27 21:00:00,3497397.1,0.0,0.0,0.0,2207902.7,1337130.4052647038,0.0,0.0,0.0,0.0,47636.0
2019-03-27 22:00:00,3482988.0,0.0,0.0,0.0,2231615.7,1298377.3744846147,0.0,0.0,0.0,0.0,47005.0
2019-03-27 23:00:00,2588085.3,0.0,0.0,0.0,1433396.0,1201563.3626992588,0.0,0.0,0.0,0.0,46874.0
2019-03-28 00:00:00,1745860.1,0.0,0.0,0.0,670098.47,1115966.6117694236,0.0,0.0,0.0,0.0,40205.0
2019-03-28 01:00:00,1029645.2,0.0,0.0,0.0,0.0,1059935.1596228778,0.0,0.0,0.0,0.0,30290.0
2019-03-28 02:00:00,1036459.4,0.0,0.0,0.0,0.0,1062074.3927449083,0.0,0.0,0.0,0.0,25615.0
2019-03-28 03:00:00,1064057.0,0.0,0.0,0.0,0.0,1086319.0347892456,0.0,0.0,0.0,0.0,22262.0
2019-03-28 04:00:00,1068198.2,0.0,0.0,0.0,0.0,1087553.2077443318,0.0,0.0,0.0,0.0,19355.0
2019-03-28 05:00:00,1048020.9,0.0,0.0,0.0,0.0,1065968.8940685801,0.0,0.0,0.0,0.0,17948.0
2019-03-28 06:00:00,1032803.1,0.0,0.0,0.0,0.0,1055684.1194452376,0.0,0.0,0.0,4244.0,18637.0
2019-03-28 07:00:00,2190626000.0,0.0,0.0,0.0,2208475900.0,1101019.4059840038,0.0,0.0,0.0,50964.0,18900000.0
2019-03-28 08:00:00,1064671.0,0.0,0.0,0.0,0.0,1163687.966020882,0.0,0.0,0.0,80832.0,18185.0
2019-03-28 09:00:00,1128324.7,0.0,0.0,0.0,0.0,1217031.663732421,0.0,0.0,0.0,73592.0,15115.0
2019-03-28 10:00:00,1183103.9,0.0,0.0,0.0,0.0,1281866.8829565619,0.0,0.0,0.0,87100.0,11663.0
2019-03-28 11:00:00,1191987.7,0.0,0.0,0.0,0.0,1292535.6224991074,0.0,0.0,0.0,92336.0,8211.9
2019-03-28 12:00:00,1977559900.0,0.0,0.0,0.0,2066323800.0,1241824.8270909216,0.0,0.0,0.0,90000000.0,5764.6
2019-03-28 13:00:00,1115555.4,0.0,0.0,0.0,0.0,1196708.949077583,0.0,0.0,0.0,76712.0,4441.5
2019-03-28 14:00:00,1115170.1,0.0,0.0,0.0,0.0,1177922.0940989575,0.0,0.0,0.0,58887.99999999999,3864.0
2019-03-28 15:00:00,1133074.2,0.0,0.0,0.0,0.0,1175590.8785179204,0.0,0.0,0.0,39464.0,3052.7
2019-03-28 16:00:00,0.0,1175207.3,0.0,0.0,0.0,1204854.490578895,0.0,0.0,0.0,27142.8,2504.4
2019-03-28 17:00:00,1260346.5,0.0,0.0,0.0,0.0,1276354.2437586014,0.0,0.0,0.0,13174.800000000001,2832.9
2019-03-28 18:00:00,1325772.8,0.0,0.0,0.0,0.0,1330740.1319656267,0.0,0.0,0.0,1032.6,3934.7
2019-03-28 19:00:00,0.0,1383516.0,0.0,0.0,0.0,1388088.0352632,0.0,0.0,0.0,0.0,4572.0
2019-03-28 20:00:00,0.0,1347798.9,0.0,0.0,0.0,1352050.1849824,0.0,0.0,0.0,0.0,4251.3
2019-03-28 21:00:00,0.0,1330678.2,0.0,0.0,0.0,1334744.337552012,0.0,0.0,0.0,0.0,4066.1000000000004
2019-03-28 22:00:00,0.0,1249948.9,0.0,0.0,0.0,1253645.4613904778,0.0,0.0,0.0,0.0,3696.6
2019-03-28 23:00:00,0.0,1157279.8,0.0,0.0,0.0,1160424.264207073,0.0,0.0,0.0,0.0,3144.5
2019-03-29 00:00:00,0.0,1124437.2,0.0,0.0,0.0,1126964.46410011,0.0,0.0,0.0,0.0,2527.3
2019-03-29 01:00:00,0.0,1130398.0,0.0,0.0,0.0,1132312.5469037027,0.0,0.0,0.0,0.0,1914.4999999999998
2019-03-29 02:00:00,0.0,1146757.6,0.0,0.0,0.0,1148219.6649877196,0.0,0.0,0.0,0.0,1462.1000000000001
2019-03-29 03:00:00,0.0,1191584.8,0.0,0.0,0.0,1192595.0392278882,0.0,0.0,0.0,0.0,1010.1999999999999
2019-03-29 04:00:00,0.0,1254019.9,0.0,0.0,0.0,1254989.338608279,0.0,0.0,0.0,0.0,969.39
2019-03-29 05:00:00,0.0,1429455.4,0.0,0.0,0.0,1430872.6976936,0.0,0.0,0.0,0.0,1417.3
2019-03-29 06:00:00,0.0,1591030.5,0.0,0.0,0.0,1597787.7333164,0.0,0.0,0.0,4875.6,1881.6
2019-03-29 07:00:00,0.0,1646374.7,0.0,0.0,0.0,1702610.1562682,0.0,0.0,0.0,53864.0,2371.5
2019-03-29 08:00:00,0.0,1652904.2,0.0,0.0,0.0,1742323.0993527998,0.0,0.0,0.0,86732.0,2686.9
2019-03-29 09:00:00,0.0,1685195.4,0.0,0.0,0.0,1772766.0322369998,0.0,0.0,0.0,85160.0,2410.6
2019-03-29 10:00:00,0.0,1687176.9,0.0,0.0,0.0,1789002.2631050001,0.0,0.0,0.0,99976.0,1849.4
2019-03-29 11:00:00,0.0,1654052.7,0.0,0.0,0.0,1761000.2500605998,0.0,0.0,0.0,105332.0,1615.6
2019-03-29 12:00:00,0.0,1628357.3,0.0,0.0,0.0,1732175.4550535998,0.0,0.0,0.0,101824.0,1994.2
2019-03-29 13:00:00,103020.37,1474613.1,0.0,0.0,0.0,1683795.8752265999,0.0,0.0,0.0,102740.00000000001,3422.3999999999996
2019-03-29 14:00:00,400147.17,1140894.7,0.0,0.0,0.0,1643534.4108336,0.0,0.0,0.0,95700.0,6792.5
2019-03-29 15:00:00,1002502.6,501844.13,0.0,0.0,0.0,1599268.7408598,0.0,0.0,0.0,80664.0,14258.000000000002
2019-03-29 16:00:00,1563697.8,0.0,0.0,0.0,43295.623,1599488.1493777998,0.0,0.0,0.0,55148.0,23938.0
2019-03-29 17:00:00,2130615.8,0.0,0.0,0.0,565238.75,1627133.6235704,0.0,0.0,0.0,27285.6,34471.0
2019-03-29 18:00:00,3106524.5,0.0,0.0,0.0,1489731.3,1668080.7396056,0.0,0.0,0.0,3323.6000000000004,47964.0
2019-03-29 19:00:00,3839007.4,0.0,0.0,0.0,2164392.5,1730337.9086584002,0.0,0.0,0.0,0.0,55723.0
2019-03-29 20:00:00,4332525.4,0.0,0.0,0.0,2734272.5,1657274.8697256,0.0,0.0,0.0,0.0,59022.0
2019-03-29 21:00:00,4672540.4,0.0,0.0,0.0,3170736.6,1562517.8128754,0.0,0.0,0.0,0.0,60714.0
2019-03-29 22:00:00,4806892.4,0.0,0.0,0.0,3440068.1,1426923.3442356,0.0,0.0,0.0,0.0,60099.0
2019-03-29 23:00:00,4845962.9,0.0,0.0,0.0,3574400.8,1330740.1319656267,0.0,0.0,0.0,0.0,59178.0
2019-03-30 00:00:00,4961808.6,0.0,0.0,0.0,3741482.2,1279837.3540978392,0.0,0.0,0.0,0.0,59511.0
2019-03-30 01:00:00,5241789.8,0.0,0.0,0.0,4046640.8,1256772.03287634,0.0,0.0,0.0,0.0,61623.00000000001
2019-03-30 02:00:00,5456671.4,0.0,0.0,0.0,4253143.3,1267139.0856959776,0.0,0.0,0.0,0.0,63610.99999999999
2019-03-30 03:00:00,5360296.9,0.0,0.0,0.0,4115878.3,1307729.6628751874,0.0,0.0,0.0,0.0,63310.99999999999
2019-03-30 04:00:00,5488146.5,0.0,0.0,0.0,4190126.8,1363157.7415780001,0.0,0.0,0.0,0.0,65137.99999999999
2019-03-30 05:00:00,5753442.3,0.0,0.0,0.0,4331981.5,1490551.8165728,0.0,0.0,0.0,0.0,69091.0
2019-03-30 06:00:00,5562507.8,0.0,0.0,0.0,4014854.6,1622087.2274822001,0.0,0.0,0.0,6501.999999999999,67932.0
2019-03-30 07:00:00,7571793.4,0.0,0.0,0.0,6030333.7,1682369.7198194,0.0,0.0,0.0,66188.0,74722.0
2019-03-30 08:00:00,9874981.9,0.0,0.0,0.0,8402312.3,1684481.5268688002,0.0,0.0,0.0,129148.0,82664.0
2019-03-30 09:00:00,11161982.0,0.0,0.0,0.0,9738306.4,1683521.6145724,0.0,0.0,0.0,174748.0,85098.0
2019-03-30 10:00:00,12173513.0,0.0,0.0,0.0,10790438.0,1684975.1960544,0.0,0.0,0.0,215859.99999999997,86040.0
2019-03-30 11:00:00,12817234.0,0.0,0.0,0.0,11493954.0,1650912.0225025997,0.0,0.0,0.0,241316.0,86316.0
2019-03-30 12:00:00,13038322.0,0.0,0.0,0.0,11746108.0,1628751.7614476,0.0,0.0,0.0,250312.0,86226.0
2019-03-30 13:00:00,12616875.0,0.0,0.0,0.0,11326767.0,1607194.8738372,0.0,0.0,0.0,231140.0,85947.0
2019-03-30 14:00:00,11976177.0,0.0,0.0,0.0,10666166.0,1594304.6229692,0.0,0.0,0.0,197696.0,86598.0
2019-03-30 15:00:00,10989828.0,0.0,0.0,0.0,9660793.2,1568332.13879,0.0,0.0,0.0,153080.0,86217.0
2019-03-30 16:00:00,9313020.9,0.0,0.0,0.0,7924138.9,1574886.968483,0.0,0.0,0.0,105048.00000000001,80957.0
2019-03-30 17:00:00,1177399300.0,0.0,0.0,0.0,1229080100.0,1600502.9138104,0.0,0.0,0.0,53200000.0,81269.0
2019-03-30 18:00:00,7692149.0,0.0,0.0,0.0,6166694.1,1619289.7687906,0.0,0.0,0.0,7832.799999999999,86002.0
2019-03-30 19:00:00,7534337.4,0.0,0.0,0.0,5978465.1,1642300.237883,0.0,0.0,0.0,0.0,86428.0
2019-03-30 20:00:00,9776431800.0,0.0,0.0,0.0,9859170600.0,1561173.9356524001,0.0,0.0,0.0,0.0,84300000.0
2019-03-30 21:00:00,7193706.5,0.0,0.0,0.0,5796138.4,1478923.1647302,0.0,0.0,0.0,0.0,81355.0
2019-03-30 22:00:00,6899090.2,0.0,0.0,0.0,5611068.4,1365351.8268249999,0.0,0.0,0.0,0.0,77330.0
2019-03-30 23:00:00,6424036.5,0.0,0.0,0.0,5216044.9,1280111.6147543266,0.0,0.0,0.0,0.0,72120.0
2019-03-31 00:00:00,5912335.1,0.0,0.0,0.0,4740668.7,1238835.3859336001,0.0,0.0,0.0,0.0,67169.0
2019-03-31 01:00:00,5494536.4,0.0,0.0,0.0,4332044.1,1225890.282941077,0.0,0.0,0.0,0.0,63398.0
2019-03-31 02:00:00,5184458.0,0.0,0.0,0.0,4004946.9,1240426.097742061,0.0,0.0,0.0,0.0,60915.0
2019-03-31 03:00:00,4728218.4,0.0,0.0,0.0,3507258.8,1278438.6247489788,0.0,0.0,0.0,0.0,57479.0
2019-03-31 04:00:00,4252074.9,0.0,0.0,0.0,2980319.3,1325748.588014814,0.0,0.0,0.0,0.0,53993.0
2019-03-31 05:00:00,3826396.5,0.0,0.0,0.0,2417041.8,1461452.7609116,0.0,0.0,0.0,0.0,52098.0
2019-03-31 06:00:00,2894907.4,0.0,0.0,0.0,1347240.5,1599597.8536502,0.0,0.0,0.0,7474.0,44457.0
2019-03-31 07:00:00,4459366.8,0.0,0.0,0.0,2901225.0,1678447.7924227999,0.0,0.0,0.0,73936.0,46370.0
2019-03-31 08:00:00,7525848.9,0.0,0.0,0.0,6049189.2,1685523.7173628,0.0,0.0,0.0,150484.0,58380.0
2019-03-31 09:00:00,9102055.2,0.0,0.0,0.0,7696234.9,1681245.2511143999,0.0,0.0,0.0,215924.0,59501.00000000001
2019-03-31 10:00:00,9717105.0,0.0,0.0,0.0,8337465.9,1700224.0885645999,0.0,0.0,0.0,264804.0,55781.0
2019-03-31 11:00:00,9854548.8,0.0,0.0,0.0,8519315.0,1681217.8250530001,0.0,0.0,0.0,294992.0,50992.00000000001
2019-03-31 12:00:00,5247404800.0,0.0,0.0,0.0,5291246300.0,1664433.0728766,0.0,0.0,0.0,305896.0,45200000.0
2019-03-31 13:00:00,8630530.0,0.0,0.0,0.0,7310516.3,1648443.676588,0.0,0.0,0.0,286880.0,41550.0
2019-03-31 14:00:00,7800655.0,0.0,0.0,0.0,6480234.1,1611637.8964674,0.0,0.0,0.0,250380.0,40837.0
2019-03-31 15:00:00,6853799.2,0.0,0.0,0.0,5499206.7,1595840.4826488001,0.0,0.0,0.0,199044.0,42204.0
2019-03-31 16:00:00,5162788.8,0.0,0.0,0.0,3741039.6,1600393.2095514,0.0,0.0,0.0,139704.0,38940.0
2019-03-31 17:00:00,4661065.8,0.0,0.0,0.0,3137760.8,1644412.0449323999,0.0,0.0,0.0,73328.0,47779.0
2019-03-31 18:00:00,4823117.9,0.0,0.0,0.0,3222625.1,1674251.604372,0.0,0.0,0.0,12692.800000000001,61066.0
2019-03-31 19:00:00,4670878.8,0.0,0.0,0.0,3034400.3,1698962.4895392002,0.0,0.0,0.0,0.0,62483.99999999999
2019-03-31 20:00:00,4226855.1,0.0,0.0,0.0,2678334.4,1605960.7008731999,0.0,0.0,0.0,0.0,57440.0
2019-03-31 21:00:00,4340813.0,0.0,0.0,0.0,2884546.0,1513480.0074676,0.0,0.0,0.0,0.0,57213.0
2019-03-31 22:00:00,4390277.9,0.0,0.0,0.0,3054237.7,1392092.2408440001,0.0,0.0,0.0,0.0,56052.0
2019-03-31 23:00:00,3997122.0,0.0,0.0,0.0,2668086.4,1381560.6316316,0.0,0.0,0.0,0.0,52525.0
